artist,告白/求婚,失戀/分手,工作/讀書,派對/狂歡,通勤/開車,運動
"Wildstylez, Frontliner, Digital Punk, Delete",,,,,,
"Wilf, H U A M Á N",,,,,,
Wilkinson,,,,,,
"Wilkinson, Sub Focus",,,,,,
Will Bond,,,,,,
Will Gittens,,,,,,
Will Heggadon,,,,,,
Will K,,,,,,
Will Kaufman,,,,,,
Will Linley,,,,,,
"Will Linley, The Imports",,,,,,
Will Smith (威爾史密斯),,,,,,
Will Sparks,,,,,,
Will Sparks x Danny Avila,,,,,,
Will Young (威爾楊),,,,,,
Will.I.Am (黑眼豆豆團長 威爾),,,,,,
William Pitt,,,,,,
Willie Nelson (威利尼爾森),,,,,,
"Willim, JinxZhou",,,,,,
Willy William,,,,,,
Wilma Harrods,,,,,,
Winky Wiryawan,,,,,,
Winnie the Pooh,,,,,,
Winona Oak,,,,,,
"Winona Oak, LEEBADA",,,,,,
"Wish - Cast, Disney",,,,,,
Wish 朱宇謀,,,,,,
Witt Lowry,,,,,,
Wiwek,,,,,,
Wiz Khalifa & Iggy Azalea (威茲哈利法&伊姬阿潔莉亞),,,,,,
Wiz Khalifa (威茲哈利法),,,,,,
"Wiz Khalifa, Juicy J, Ty Dolla Sign",,,,,,
WizTheMc,,,,,,
Wizkid,,,,,,
Wlady,,,,,,
Wolf Alice,,,,,,
Wolf Parade (野狼遊行),,,,,,
Wolfgang Amadeus Mozart (莫札特),,,,,,
"Wolfgang Gartner, Aero Chord",,,,,,
Wolfmother (狼媽媽樂團),,,,,,
"Wolfpack, Van Heden, A-trick",,,,,,
Wonder Girls,,,,,,
Wonderframe,,,,,,
Wood Holly,,,,,,
Woodie Gochild,,,,,,
Woodkid,,,,,,
Woody Guthrie,,,,,,
Woogotsa,,,,,,
Woongsan (웅산),,,,,,
Wooseok Byeon,,,,,,
"Work Focus Playlist, Work Concentration Music, Music To Focus While Working, Instrumental Pop Music",,,,,,
Work Music,,,7.430663512447899,,,
Work Out Music,,,7.430663512447899,,,
Work Out Music Club,,,7.430663512447899,,,
Work at Home Music,,,7.430663512447899,,,
"Workout Electronica, Workout Trance",,,,,,5.3780676722380765
"Workout Gym Music, Hardstyle Gym Bro, Gymtech Music",,,,,,
Workout Mix,,,,,,5.378067672238076
Workout Muse,,,,,,
"Workout Music 2023, House Mix 2023, Full Body Workout",,,,,,
"Workout Music Gym, Gym Motivation Music, Cardio Hits! Workout",,,,,,
"Workout Music Gym, Gym Music, Workout Crew",,,,,,
"Workout Music, Cardio Workout, Ultimate Fitness Playlist Power Workout Trax",,,,,,
"Workout Music, Ultimate Fitness Playlist Power Workout Trax, Tabata Workout Song",,,,,,
Workout Pump Up,,,,,,
Workout Remix Factory,,,,,,5.378067672238076
"Workout Trance, Workout Electronica",,,,,,5.378067672238076
"Worldtraveller, Otaam",,,,,,
Wrabel,,,,,,
Wreck-It Ralph (無敵破壞王電影原聲帶),,,,,,
"Wukong, Kaku, Ghost",,,,,,
Wundr.,,,,,,
WurtS,,,,,,
WyKia,,,,,,
Wé Ani,,,,,,
X Ambassadors,,,,,,
X Lovers,,,,,,
X-Men：First Class O.S.T. (X戰警 - 第一戰 電影原聲帶),,,,,,
X21,,,,,,
XAI,,,,,,
XG,,,,,,
XIA (준수),,,,,,
"XIA, Kim So Hyun, Jeong SunAh, Son Jun Ho, 진태화, 서경수, 서윤",,,,,,
XIII GOAT 拾參羊,,,,,,
XIN SEHA (신세하),,,,,,
XIUMIN (시우민),,,,,,
XIUMIN X MARK,,,,,,
"XIUMIN, LEE JAE JIN, Sandeul & Ha Sung Woon",,,,,,
XLOV,,,,,,
XL組合,,,,,,
XODIAC,,,,,,
XXXTENTACION x Lil Pump,,,,,,
XYLØ,,,,,,
Xan Griffin,,,,,,
Xani,,,,,,
XiJaro & Pitch,,,,,,
"XiJaro & Pitch, Christina Novelli",,,,,,
XinU,,,,,,
Xincher,,,,,,
Xtreme Cardio Workout,,,,,,
Xtreme Cardio Workout Music,,,,,,
Xum,,,,,,
Xxx Car Ride,,,,,,
Xxxtentacion,,,,,1.4719061007720802,1.536590763496593
Xydo,,,,,,
Xzibit (艾勒比),,,,,,
"Y-D, 逸霄",,,,,,
"Y2K, bbno$",,,,,,
Y:SY,,,,,,
YABE,,,,,,
YACHT (快艇樂團),,,,,,
"YANG YO SEOP, EUNHA",,,,,,
"YAØ, Gentle Bones",,,,,,
YB,,,,,,
YBN Cordae,,,,,,
YBN Nahmir,,,,,,
"YBN Nahmir, YBN Cordae, YBN Almighty Jay",,,,,,
YDG,,,,,,
"YDPP (鄭世雲, MXM, 李光賢)",,,,,,
YEJI (ITZY),,,,,,
YELLOW黃宣,,,,,,
YEN,,,,,,
YENA,,,,,,
YEONJUN,,,,,,
YERIN,,,,,,
YESEO,,,,,,
YG,,,,,,
YIYO,,,,,,
YJOON,,,,,,
YNW Melly,,,,,,
"YO-TKHS, Ritchy",,,,,,
YOAKE,,,,,,
YOASOBI,3.155990266841645,,,,0.8049486488597313,1.0083876885446392
YONA YONA WEEKENDERS,,,,,,
YOO SEONHO,,,,,,
YOO YOUNG JIN X D.O.,,,,,,
YOON SAN-HA (ASTRO),,,,,,
YOSHI,,,,,,
YOU NA SHIN,,,,,,
YOYO家族藝人 (YOYO Family),,,,,,
YUGYEOM,,,,,,
YUI,,,,,,
YUJU (유주),,,,,,
YUKI,,,,,,
YUKIKA,,,,,,
YUMDDA (염따),,,,,,
"YUMDDA, DEEPFLOW, Paloalto, The Quiett, Simon Dominic",,,,,,
YUNGBLUD,,,,,,
"YUNGBLUD, The Smashing Pumpkins",,,,,,
"YURI (Girls’ Generation), Raiden",,,,,,
YURIE,,,,,,
YUZU (柚子),,,,,,
Yaeji,,,,,,
Yaffle,,,,,,
Yamazaki Aoi,,,,,,
Yame,,,,,,
"Yang Da Il, Vincent Blue",,,,,,
Yangpa (양파),,,,,,
Yangyang 양양,,,,,,
Yankie,,,,,,
Yann Tiersen (楊提爾森),,,,,,
Yappy,,,,,,
Yard Act,,,,,,
Yasashi Mirai,,,,,,
Ycee,,,,,,
Yeah Yeah Yeahs,,,,,,
Years & Years (這些年樂團),,,,,,
"Years & Years, Key, SHINee",,,,,,
Yeasayer,,,,,,
Yeeun,,,,,,
Yein,,,,,,
Yella,,,,,,
Yella Beezy,,,,,,
Yellout Music,,,,,,
Yellow Claw,,,,3.0472362737625023,,0.8148587382178903
"Yellow Claw, Cesqeaux",,,,,,
"Yellow Claw, Mightyfools",,,,,,
"Yellow Claw, Nonsens",,,,,,
"Yellow Claw, San Holo",,,,,,
Yellow Days,,,,,,
Yellow House,,,,,,
Yeo Journey,,,,,,
Yeonsoo Jung,,,,,,
Yfn Lucci,,,,,,
Yim Siwan,,,,,,
Ying Yang Twins featuring Greg Tecoz,,,,,,
"Ying Yang Twins, Odd Squad Family, AKT Aktion",,,,,,
Yiruma (李閏珉),1.8569900297116326,,5.444248514070738,,,
Yk Osiris,,,,,,
Ylvis,,,,,,
Yo Gotti (尤高堤),,,,,,
"Yo Gotti, Mike WiLL Made-It",,,,,,
Yo La Tengo (優拉糖果),,,,,,
Yo Yo Honey Singh,,,,,,
Yo Yo Ma+Bobby McFerrin (馬友友+巴比‧麥菲林),,,,,,
"Yo-Yo Ma & Kathryn Stott (馬友友,凱瑟琳史托特)",,,,,,
Yo-Yo Ma (馬友友),3.2157422340279753,,0.7162085313202794,,2.2965281933733057,
"Yo-Yo Ma, Chris Thile & Edgar Meyer (馬友友+艾德加‧梅耶+克里斯‧泰爾)",,,,,,
"Yo-Yo Ma, Emanuel Ax",,,,,,
"Yo-Yo Ma, Kathryn Stott",,,,,,
"Yo-Yo Ma, Kathryn Stott, Sergio & Odair Assad & Joseph Gramley",,,,,,
Yoel Lewis,,,,,,
Yoga Training Music Ensemble,,,,,,5.378067672238076
Yogi & Skrillex,,,,,,
Yogi B,,,,,,
"Yogi, Maleek Berry, RAY BLK",,,,,,
Yohan,,,,,,
Yohann Warren,,,,,,
"Yokez, Lennerd",,,,,,
Yonah Stana,,,,,,
Yoste,,,,,,
"You Liang, Jordan Grace",,,,,,
You Love House,,,,,,
Young Bombs,,,,,,
Young Chop,,,,,,
"Young Franco, Charlotte Plank",,,,,,
Young Hysan,,,,,,
"Young Jun, Lee Ye Joon",,,,,,
Young MC,,,,,,
Young Man,,,,,,
Young Money,,,,,,
Young Poc,,,,,,
Young Scooter,,,,,,
Young Squage,,,,,,
Young Thug,,,,,,
Young the Giant,,,,,,
YoungLee,,,,,,
YoungLee & 艾蜜莉AMILI,,,,,,
"YoungLee, GiantbaBy & THEONLYJAYC",,,,,,
YoungWon,,,,,,
Youngboy Never Broke Again,,,,,,
Youngjae,,,,,,
"Youngjae, YERIN",,,,,,
Youngr,,,,,,
Younha (윤하),,,,,,
YourMOOD,,,,,,
Yozoh (요조),,,,,,
"Ytram, Citadelle, Martin Garrix",,,,,,
Yu Yeon Jung(WJSN),,,,,,
Yuck (雅克樂團),,,,,,
Yufu,,,,,,
Yugi Boi,,,,,,
Yuja Wang,,,,,,
Yuja Wang (王羽佳),,,,,,
Yultron,,,,,,
Yultron & Styles & Complete,,,,,,
Yumemiru Adolescence,,,,,,
Yun DDanDDan (윤딴딴),,,,,,
"Yun Ddan Ddan, EUNHA, Lim Ji Eun",,,,,,
Yuna,,,,,,
Yung Bae,,,,,,
"Yung Bae, bbno$, MAX",,,,,,
"Yung Bans, Highway",,,,,,
Yung Bleu,,,,,,
Yung Heartbroken,,,,,,
Yung Pinch,,,,,,
Yuridia,,,,,,
Yusuf / Cat Stevens (凱特史帝文斯),,,,,,
Yuuyu feat.煙草,,,,,,
Yves,,,,,,
"Yves Tumor, NINA",,,,,,
Yves V,,,,,,
Yves V & Futuristic Polar Bears,,,,,,
Yves V & Ilkay Sencan,,,,,,
Yves V / Promise Land,,,,,,
"Yves V, CORSAK 胡夢周, Leony",,,,,,
"Yves V, Carta",,,,,,
Yxng Bane,,,,,,
ZAQ,,,,,,
ZARD,,,,,,
ZAYIN (展翼),,,,,,
ZAYN (贊恩),1.8702164544246784,,,,,1.9918769156437317
"ZAYN, Taylor Swift",,,,,,
ZAZEN BOYS,,,,,,
ZE:A帝國之子,,,,,,
ZENE THE ZILLA,,,,,,
ZENTYARB,,,,,,
ZEROBASEONE,,,,,,
ZHU,,,,,,
ZICO,,,,,,
"ZICO, KANG DANIEL",,,,,,
"ZICO, Lilas",,,,,,
ZIP發射樂團,,,,,,
ZIZO,,,,,,
ZL7,,,,,,
"ZOMBIES – Cast, Disney",,,,,,
ZQS,,,,,,
ZUHAIR,,,,,,
ZXKAI,,,,,,
ZYL（DJ）,,,,,,
ZZAPA (짜파),,,,,,
Zac Brown Band,,,,,,
Zach Bryan,,,,,,
Zach Diamond,,,,,,
Zach Herron,,,,,,
Zach Hood,,,,,,
Zach Templar,,,,,,
Zach Top,,,,,,
Zachary Knowles,,,,,,
Zack 查克,,,,,,
"Zafrir, Afrojack",,,,,,
Zamy奎丁,,,,,,
Zara Larsson (莎拉萊森),,,,2.5302944058920778,0.7359530503860401,1.248479995340982
"Zara Larsson, DENNIS",,,,,,
"Zara Larsson, David Guetta",,,,,,
"Zara Larsson, David Guetta, Hypaton",,,,,,
"Zara Larsson, MNEK",,,,,,
"Zara Larsson, Muni Long",,,,,,
Zaxx,,,,,,
Zay Hilfigerrr & Zayion McCall,,,,,,
Zed Bias (奇德拜斯),,,,,,
Zedd & Jasmine Thompson,,,,,,
Zedd (捷德),,,,1.7750890915121371,2.5508275629885078,0.5221424924502986
"Zedd, Alessia Cara",,,,1.4626734114060012,1.2364011246485471,1.9361043620057072
"Zedd, Aloe Blacc",,,,,,
"Zedd, Elley Duhé",,,,,,
"Zedd, Katy Perry (捷德 & 凱蒂佩芮)",,,,,,
"Zedd, Kehlani",,,,,,
"Zedd, Liam Payne",,,,,,
"Zedd, Maren Morris, Grey",,,,,,
Zeds Dead,,,,,,
"Zeds Dead, NGHTMRE",,,,,,
Zee Avi (季小薇),,,,,,
Zeebomb,,,,,,
Zeebra,,,,,,
Zelo,,,,,,
Zendaya (千黛亞),,,,,,
Zenesoul,,,,,,
"ZeoWater, Steeven",,,,,,
Zero Gravity,,,,,,
ZeroZero,,,,,,
Zhao Cong,,,,,,
Zia (지아),,,,,,
Zing,,,,,,
Zion.T,,,,,,
Zitten (짙은),,,,,,
Zmeyev,,,,,,
Zoe Wees,,,,,,
"Zoe Wees, Dean Lewis",,,,,,
Zohaib Amjad,,,,,,
Zolita,,,,,,
"Zom Marie, Punch 4EVE",,,,,,
Zombie Land,,,,,,
Zomboy,,,,,,
Zone,,,,,,
ZouHaoHao,,,,,,
Zubin Mehta (祖賓梅塔),,,,,,
Zumba Fitness,,,,,,5.378067672238076
"Zunya, Angel",,,,,,
Zwei,,,,,,
Zyboy忠宇,,,,,,
[500] Days Of Summer - Music From The Motion Picture,,,,,,
[Alexandros],,,,,,
[逆轉勝] 五月天∕怪獸 原聲原創紀 ([Second Chance] Soundtrack & Autobiography of Mayday Monster),,,,,,
a slice room (작은 방),,,,,,
aMEI (張惠妹),0.5496146315043953,2.7908846277522974,0.38922523160441375,1.2841924296570544,0.8831436604632481,0.33292799875759516
adam brian paul,,,,,,
adieu,,,,,,
"adym, Lola",,,,,,
aespa,,0.868275217522937,,1.946845397126043,1.049414534809724,1.0955323036040525
"aespa, BRLLNT, Minit",,,,,,
"aespa, Grimes, Flava D",,,,,,
"aespa, Nitepunk",,,,,,
aiko,7.213692038495188,,,,,
alan vuong,,,,,,
alcordo,,,,,,
amazarashi,,,,,,
amazi/宗祈辰,,,,,,
amin 에이민,,,,,,
"amin, Dept",,,,,,
ana,,,,,,
angela,,,,,,
angela×fripSide,,,,,,
ano,,,,,,
astronomyy,,,,,,
at17【盧凱彤 (Ellen Loo) & 林二汶 (Eman Lam)】,,,,,,
babyMINT,,,,,,
babyMINT丞妘 (babyMINT YUN),,,,,,
back number,2.246887684121452,,3.898052990136603,,,
bar italia,,,,,,
bbno$,,,,,,
beabadoobee,,,,,,
"benny blanco, Calvin Harris",,,,,,
"benny blanco, Gracie Abrams",,,,,,
"benny blanco, Halsey, Khalid",,,,,,
"benny blanco, Tainy, Selena Gomez, J Balvin",,,,,,
biwaneco,,,,,,
blackbear,,,,,,
"blackbear, Wiz Khalifa",,,,,,
"blndspot, Lola",,,,,,
bobae,,,,,,
boerd,,,,,,
"boipepperoni, Malla",,,,,,
"boy pablo, Jimi Somewhere",,,,,,
brb.,,,,,,
brb. & kire,,,,,,
brworkstudio,,,7.430663512447899,,,
bugaboo,,,,,,
caho,,,,,,
can’t be blue (캔트비블루),,,,,,
"cassö, Jazzy",,,,,,
"catnip, Lola",,,,,,
cavetown,,,,,,
charlieonnafriday,,,,,,
chay,,,,,,
chilldspot,,,,,,
chiyoonhae,,,,,,
chloe moriondo,,,,,,
chocoLAte巧克力,,,,,,
cici_,,,,,,
cignature,,,,,,
coldkids,,,,,,
cosmosy,,,,,,
cott (콧),,,,,,
crhug,,,,,,
d.ear X 在玹,,,,,,
d4vd,,,,,,
"d4vd, Hyunjin",,,,,,
damaa.beats,,,,,,
david hugo,,,,,,
"deadmau5, Shotty Horroh",,,,,,
deca joins,,,,,,
dop,,,,,,
dori,,,,,,
dryhope,,,,,,
dvsn,,,,,,
eill,,,,,,
elijah woods,2.885476815398075,,,,,
ella&yeonha,,,,,,
"enluv, E I S U",,,,,,
"entoy, ilipp",,,,,,
en王翊恩,,,,,,
erica,,,,,,
evening cinema,,,,,,
f(x),,,,,,
feellikefeel,,,,,,
fhana,,,,,,
"fitness workout hits, Fitnessbeat, Running Music Workout, Crossfit Junkies",,,,,,
flowerovlove,,,,,,
fluffypak,,,,,,
flumpool,,,,,,
"food house, Gupi, Fraxiom",,,,,,
fox capture plan,,,,,,5.378067672238076
from all to human,,,,,,
fromis_9,,,,,,
fumika,,,,,,
fun. (歡樂樂團),,,,,,
george (죠지),,,,,,
"george, Chuu",,,,,,
"george, Coogie",,,,,,
girl in red,,,,,,
gnash,,,,,,
gnash & Imad Royal,,,,,,
go!go!vanillas,,,,,,
god,,,,,,
goethe,,,,,,
goosetaf,,,,,,
"goosetaf, lōland",,,,,,
grace.,,,,,,
grentperez,,,,,,
"grentperez, Benny Sings",,,,,,
"grentperez, Jeremy Passion",,,,,,
"grentperez, Lyn Lapid",,,,,,
"grentperez, Ruel",,,,,,
guncharlie,,,,,,
"h3R3, LOFTHESTAR",,,,,,
halca,,,,,,
harha,,,,,,
heartbroken,,,,,,
"heimlich, Lola",,,,,,
hemlocke springs,,,,,,
henÿ,,,,,,
hiyasu,,,,,,
hockrockb,,,,,,
horsegiirL,,,,,,
hue,,,,,,
hush！樂團,,,,,,
i-dle,,,,2.4123953833953142,1.5741218022145858,
iKON,,,,,,
iLL Chris,,,,,,
iLoveMemphis,,,,,,
iScream,,,,,,
iamSHUM,,,,,,
iamnot,,,,,,
icyball 冰球樂團,,,,,,
idntt,,,,,,
idom,,,,,,
illiomote,,,,,,
imase,,,,,,
indigo la End,,,,,,
insomnia,,,,,,
io樂團 (io),,,,,,
iri,,,,,,
itmusicstudio,,,6.501830573391911,,,
izna,,,,,,
i☆Ris,,,,,,
j-hope (제이홉),,,,,,
"j-hope, GloRilla",,,,,,
"j-hope, Miguel",,,,,,
japan_conquest,,,,,,
jeebanoff (지바노프),,,,,,
"jiafeng, 9m88, 舟扒皮, manhanD, 薛爆拆",,,,,,
joan,,,,,,
jobii,,,,,,
"jon limon, Lola",,,,,,
"josh pan, X&G",,,,,,
joysaaaa,,,,,,
jxdn,,,,,,
keiyaA,,,,,,
"kenzie, ASTN",,,,,,
"kerr, Wyan",,,,,,
keshi,,1.22101202464163,3.4831235214599525,,0.9659383786316775,
kim taehoon,,,,,,
kobore,,,,,,
krage,,,,,,
lewloh,,,,,,
lily,,,,,,
log you,,,,,,
longstoryshort,,,,,,
lost spaces,,,,,,
"lst drm, Lola",,,,,,
lullaboy,,,,,,
"lullaboy, Raissa Anggiani",,,,,,
luv,,,,,,
m-flo (隕-浮流),,,,,,
m-taku,,,,,,
mV579,,,,,,
madoro,,,,,,
maminz,,,,,,
meenoi,,,,,,
mehro,,,,,,
mgk,,,,,,
"mgk, Jelly Roll",,,,,,
"mgk, Jonas Brothers",,,,,,
"mgk, Julia Wolf",,,,,,
mikah,,,,,,
milet,,,,,,
"milet, Aimer, 幾田りら",,,,,,
milktea (밀크티),,,,,,
"miracle., Lola",,,,,,
misi Ke 柯泯薰,,,,,,
miss A,,,,,,
miwa,,,,,,
mol-74,,,,,,
"mommy, Philanthrope",,,,,,
monogram (모노그램),,,,,,
moon tang,,,,,,
morgxn,,,,,,
moumoon 沐月,,,,,,
mr_slace,,,,,,
mxmtoon,,,,,,
my little airport,,,,,,
"nao, 5pb.ちゃん（cv.nao), 5pb.ちゃん",,,,,,
nego,,,,,,
nene,,,,,,
nipsey hussle,,,,,,
nobody likes you pat,,,,,,
nobodyknows+,,,,,,
nomad,,,,,,
noovy,,,,,,
not dvr,,,,,,
oceanfromtheblue,,,,,,
oceanfromtheblue & slchld,,,,,,
offaiah,,,,,,
offonoff,,,,,,
oftn (오픈),,,,,,
okayceci,,,,,,
osage,,,,,,
overtone,,,,,,
oxy_gin,,,,,,
pH-1,,,,,,
pachae,,,,,,
paulkyte 폴카이트,,,,,,
peeto,,,,,,
petalhead,,,,,,
"punipunidenki, Emi Nishino, ESME MORI",,,,,,
ron,,,,,,
ronda atelier 론다애뜰,,,,,,
rouri404,,,,,,
ryo takahashi,,,,,,
sad alex,,7.814476957706433,,,,
sad boy with a laptop,,,,,,
sad girls,,,,,,
sads,,,,,,
saiB,,,,,,
salem ilese,,,,,,
satellite.,,,,,,
shallm,,,,,,
"shazza, Benjamin Kheng",,,,,,
shepherd,,,,,,
sino R fine,,,,,,
slchld,,,,,,
slenderbodies,,,,,,
"slowed + reverb tazzy, sad songs",,7.814476957706433,,,,
"slowed + reverb tazzy, sad songs, Tazzy",,7.814476957706433,,,,
"sogumm, OHHYUK",,,,,,
sokodomo,,,,,,
solfa,,,,,,
sombr,,,,,,
someshiit 山姆,,,,,,
sonderlands,,,,,,
soowoo,,,,,,
sou,,,,,,
"spill tab, boylife",,,,,,
spoon+,,,,,,
step.jad依加,,,,,,
step.jad依加 / 李佳隆,,,,,,
sucola,,,,,,
sumika,,,,,,
sunkis,,,,,,
t Yoonmirae (t 尹美萊),,,,,,
"t-pain, Yaeji, Girl Talk",,,,,,
t.A.T.u.,,,,,,
terrytyelee,,,,,,
the Huiting 陳惠婷,,,,,,
the pancakes,,,,,,
the shes gone,,,,,,
thehopend,,,,,,
timelesz,,,,,,
tobyMac (托比麥克),,,,,,
toconoma,,,,,,
tofubeats,,,,,,
tonun,,,,,,
tripleS,,,,,,
tuki.,,,,,,
twenty one pilots (二十一名飛員樂團),2.1039935112277632,,,1.1427136026609381,,1.3445169180595191
twlv,,,,,,
twocolors,,,,,,
"twocolors, ÁSDÍS",,,,,,
tyDi & JES,,,,,,
"tyDi, Kundo, Katie Sky",,,,,,
"tysu, Spencer Hunt",,,,,,
uju,,,,,,
vaultboy,,,,,,
"venbee, goddard.",,,,,,
w-inds.,,,,,,
wacci,,,,,,
wann,,,,,,
wave to earth,,,,,,
will hyde,,,,,,
will hyde & Prateek Kuhad Feat. Peder Elias,,,,,,
will hyde Feat. Patrick Brasca & dress,,,,,,
"will.i.am, Britney Spears",,,,,,
"will.i.am, David Guetta, Britney Spears",,,,,,
yaeow,,,,,,
yama,,,,,,
"yama, キタニタツヤ",,,,,,
yangskinny,,,,,,
ycccc,,,,,,
"yedira, asheu",,,,,,
"yetep, Zephure",,,,,,
yeti let you notice,,,,,,
yonawo,,,,,,
yonige,,,,,,
yoshino,,,,,,
youngveenew,,,,,,
youra,,,,,,
yui bbb,,,,,,
yung kai,,,,,,
yutori,,,,,,
zai.ro,,,,,,
zakori,,,,,,
"¥$, Kanye West, Ty Dolla $ign",,,,,,
Ásgeir (冰島詩人  艾思格),,,,,,
"ËMMË, Pon Cho",,,,,,
Ólafur Arnalds,,,,,,
"Ólafur Arnalds, Nils Frahm",,,,,,
"Ólafur Arnalds, Voces8",,,,,,
"Öwnboss, Sevek",,,,,,
ØZI,,,,1.523618136881251,1.431019820195078,1.0457353807129592
"ØZI, 9m88",,,,,,
"ØZI, Karencici",,,,,,
"ØZI, 艾志恆 Asen",,,,,,
"ØZI, 落日飛車",,,,,,
ÙØ,,,,,,
Ń7ä,,,,,,
α波童話音樂盒系列,,,,,,
μ's,6.692220324869029,,,,,
ДЕТИ RAVE,,,,4.5708544106437525,,
นนน (NANON),,,,,,
นิว จิ๋ว (New Jiew),,,,,,
น้ำชา ชีรณัฐ (Namcha Sheranut),,,,,,
บอดี้สแลม (Bodyslam),,,,,,
ป๊อบ ปองกูล (Pop Pongkool),,,,,,
พัด Vorapat,,,,,,
"พัด Vorapat, โดม จารุวัฒน์",,,,,,
หนุ่ม กะลา (NUM KALA),,,,,,
อะตอม ชนกันต์ (Atom Chanakan),,,,,,
อ๊อฟ ปองศักดิ์ (Aof Pongsak),,,,,,
เต้ I'm Jogging,,,,,,
เต้น นรารักษ์ (Ten Nararak),,,,,,
เป๊ก ผลิตโชค (Peck Palitchoke),,,,,,
เรนิษรา,,,,,,
โมนิก้า (MONICA),,,,,,
โอ๊ต ปราโมทย์,,,,,,
ไททศมิตร (TAITOSMITH),,,,,,
ไฮเวย์ (Highway),,,,,,
℃-ute,,,,,,
「落跑吧 愛情」原聲帶 (All You Need Is Love Original Soundtrack),,,,,,
『ユイカ』,,,,,,
『我鄰居是EXO』OST,,,,,,
『終極X宿舍』電視原聲帶,,,,,,
あれくん,,,,,,
いちやなぎ,,,,,,
いとうかなこ,,,,,,
いれいす,,,,,,
えんぷてい,,,,,,
おおはた雄一,,,,,,
おさるのうた,,,,,,
くじら,,,,,,
こたに,,,,,,
こだまたいち,,,,,,
さかいゆう,,,,,,
さめざめ,,,,,,
さよならポニーテール,,,,,,
さユり,,,,,,
ざらめ,,,,,,
すなお,,,,,,
すりぃ,,,,,,
つじあやの,,,,,,
なきごと,,,,,,
なとり,,,,,,
"なとり, imase",,,,,,
なるみや,,,,,,
にしな,,,,,,
ねぐせ。,,,,,,
ぼっちぼろまる,,,,,,
まふまふ,,,,,,
みいらみさと,,,,,,
みじんこらっく,,,,,,
みみめめMIMI,,,,,,
ゆいにしお,,,,,,
ゆう。,,,,,,
りりあ。,,,,,,
んoon,,,,,,
アツキタケトモ,,,,,,
アフィリア・サーガ,,,,,,
アリス＝紗良・オット,,,,,,
アンジェラ・アキ,,,,,,
イルカポリス 海豚刑警,,,,,,
ウタヒメドリーム オールスターズ,,,,,,
ウルフルズ,,,,,,
エルスウェア紀行,,,,,,
エレファントカシマシ,,,,,,
オレンジスパイニクラブ,,,,,,
オーイシマサヨシ,,,,,,
カラノア,,,,,,
キズナ,,,,,,
キタニタツヤ,,,,,,
"キタニタツヤ, なとり",,,,,,
グソクムズ,,,,,,
ゲシュタルト乙女,,,,,,
ゴクドルズ虹組,,,,,,
ゴールデンボンバー,,,,,,
サイダーガール,,,,,,
サバシスター,,,,,,
シャイトープ,,,,,,
シャノ,,,,,,
シユイ,,,,,,
ジャンク フジヤマ,,,,,,
スカート,,,,,,
スピッツ,,,,,,
セブンス・ベガ,,,,,,
センチミリメンタル,,,,,,
ゼイン,,,,,,
チョーキューメイ,,,,,,
ツキカゲ(安齋由香里、沼倉愛美、藤田茜、洲崎綾、のぐちゆり、内田彩),,,,,,
トゲナシトゲアリ,,,,,,
ドリーミング,,,,,,
ナユタン星人,,,,,,
ハジ→,,,,,,
ハチワレ（CV:田中 誠人）,,,,,,
ハナレグミ,,,,,,
ハンバート ハンバート,,,,,,
バルーン,,,,,,
ビューティフルハミングバード,,,,,,
ピウムジカ,,,,,,
フィロソフィーのダンス,,,,,,
フリージアン,,,,,,
フレデリック,,,,,,
フレンズ,,,,,,
ヘクとパスカル (hectopascal),,,,,,
ポップしなないで,,,,,,
ポルカドットスティングレイ,,,,,,
マカロニえんぴつ,,,,,,
マキシマム ザ ホルモン,,,,,,
マリア・ディーゼル,,,,,,
マリー(CV:東山奈央),,,,,,
マルシィ,,,,,,
ミア西表,,,,,,
ミテイノハナシ,,,,,,
ミューニクレークベル,,,,,,
ムック,,,,,,
ヨルシカ,,,,,,
リーガルリリー,,,,,,
レミオロメン,,,,,,
ロクデナシ,,,,,,
ワタナベ・メイ,,,,,,
一樹,,,,,,
一起飛,,,,,,
一隻白羊,,,,,,
一隻魚 (YU),,,,,,
一青窈,,,,,,
一頁台北 電影原聲大碟,,,,,,
一頭老虎,,,,,,
丁,,,,,,
丁世光 (Dean Ting),,,,,,
丁噹 (Della),0.6741768260275877,4.966209655364835,,,0.8666363023237481,0.35183620285669653
丁小芹,,,,,,
丁薇 (Dingwei),,,,,,
七叔（葉澤浩）,,,,,,
七和璿,,,,,,
七喜,,,,,,
七朵花 (7 Flowers),,,,,,
三代目 J SOUL BROTHERS from 放浪一族,,,,,,
三個人 (Three People),,,,,,
三十萬年老虎鉗 (Mr. Loud Who Chance),,,,,,
三叔說,,,,,,
三月のパンタシア,,,,,,
"三橋美穂, 久米由基",,,,,,
三浦大知,,,,,,
三浦春馬,,,,,,
三浦透子,,,,,,
上坂堇,,,,,,
上白石萌音,,,,,,
上野美紀,,,,,,
下一站，幸福電視原聲帶,,,,,,
下呂美月 (CV:佐伯伊織),,,,,,
世一文化,,,7.430663512447899,,,
世界末日,,,,,,
丟萊卡,,,,,,
中國說唱巔峰對決,,,,,,
中國說唱巔峰對決2023,,,,,,
中堅份子 (Teamin Between),,,,,,
中山うり,,,,,,
中島 寂,,,,,,
中島美嘉,,,,,,
