playlist_id,title,description,image_url,status,error
4o6tHC4BBrbXy9ecWv,通勤JAZZ：通勤時光必備日系爵士(隨時更新),天無爵人之路！,https://i.kfs.io/playlist/global/62304736v5/cropresize/300x300.jpg,ok,
PZjlyvIOMWFJqimmmB,聽通勤的：塞車不撞歌,懂聽懂通勤,https://i.kfs.io/playlist/global/64658746v5/cropresize/300x300.jpg,ok,
LZbiA0FCYzN14lLneY,通勤聽！給你開車好心情,聽舒服的歌，讓你通勤時候不無聊，無論是開車或是搭車，給你滿滿的元氣🤗,https://i.kfs.io/playlist/global/68114594v5/cropresize/300x300.jpg,ok,
ClpW_rhdeTnDx6VZsA,聽通勤的：通勤族必備宮崎駿鋼琴,懂聽懂人擠人的包廂需要點鋼琴,https://i.kfs.io/playlist/global/68465100v1/cropresize/300x300.jpg,ok,
CqtNHanPpwXnb06lze,通勤舒緩聽鋼琴,通勤舒緩聽鋼琴,https://i.kfs.io/playlist/global/66440072v1/cropresize/300x300.jpg,ok,
DXyfvg-EHhl4twTO3Q,冬天通勤必備音樂,,https://i.kfs.io/playlist/global/77626482v1/cropresize/300x300.jpg,ok,
LXhUviWGqyA6SgRoBU,通勤放空必備！我是自由的,每天通勤路上覺得空氣稀薄、煩悶孤單嗎？特選節奏藍調讓你釋放壓力，只享音樂自由！,https://i.kfs.io/playlist/global/77299779v2/cropresize/300x300.jpg,ok,
H_ocwmURX-E8PnVdfG,舒服通勤音樂,,https://i.kfs.io/playlist/global/75709669v1/cropresize/300x300.jpg,ok,
KszmJ94AhgbL4jL45W,通勤就是要帶勁 ► 爵士 X 搖滾陪你活力滿滿向前衝!（不定期更新）,,https://i.kfs.io/playlist/global/64418236v4/cropresize/300x300.jpg,ok,
P-jUMYTyJkzqqS2shn,舒服通勤音樂,,https://i.kfs.io/playlist/global/75737538v1/cropresize/300x300.jpg,ok,
5_2OMO1Dg7hHLtugV7,兒童卡通電影歌曲精選,有時候陪孩子看卡通長片，許多歌曲其實蠻好聽的，而且孩子們也朗朗上口，這份歌單就集結了宮崎駿、迪士尼、夢工廠、皮克斯、樂高玩電影等等的歌曲，各位爸爸媽媽認得幾首呢？也可以一起播給孩子聽喔！,https://i.kfs.io/playlist/global/61686330v1/cropresize/300x300.jpg,ok,
KnFs5DliEedzHIlP_s,還有五天! 華健三十年好歌通通在這!,"下個禮拜就是等了好久的華健30心頭好特別版演唱會了！
倒數計時越來越近，大家都把30年來的歌都複習好了嗎？（笑）
萌主不怕忘詞，因為台下隨時都能接唱，對吧？！

快來複習華健三十年的經典歌曲吧!",https://i.kfs.io/playlist/global/39868191v1/cropresize/300x300.jpg,ok,
4naJhKS42aVxYRvW1o,台灣通勤第一品牌 - J個推的啦,,https://i.kfs.io/playlist/global/68456894v1/cropresize/300x300.jpg,ok,
9adbHhWsIfG-JQF_HR,通勤歌單,,https://i.kfs.io/playlist/global/77367455v1/cropresize/300x300.jpg,ok,
1Xn9Gyl1ZgBNYg1lul,通勤歌單,,https://i.kfs.io/playlist/global/77409666v1/cropresize/300x300.jpg,ok,
KqGCd8sZFVZGBPDzCg,通勤歌單,,https://i.kfs.io/playlist/global/76825136v1/cropresize/300x300.jpg,ok,
KnTW01kCEedzGcIoQ9,通勤路上一起聽🚀上班上學都陪你,"您需要的通勤好音樂都在這裡了，請服用💊
（每天通勤時更新！）",https://i.kfs.io/playlist/global/68613188v1/cropresize/300x300.jpg,ok,
Kp_8n0HPwNsRh7Q4I3,韓國路上都在聽！DINGO 企劃單曲輯,這些歌，韓國路上都在播！盤點韓國網路媒體 DINGO 的合作企劃單曲，不知道這些歌，你就落伍了～,https://i.kfs.io/playlist/global/65406466v3/cropresize/300x300.jpg,ok,
WmbAeGOhH0QFA8rtgr,#上班 的路上不能死氣沈沈,,https://i.kfs.io/playlist/global/35325458v1/cropresize/300x300.jpg,ok,
5-YNqrlW5_mo-2-HHR,陪你度過上班路的K-POP歌曲🫶/不斷更新,又是厭世上班日？就讓清爽又有滿滿能量的 K-POP 歌曲陪你度過上班路🔥,https://i.kfs.io/playlist/global/76229459v1/cropresize/300x300.jpg,ok,
4lcf3b4shw1HuAhXF3,通勤路上，西洋歌曲一起唱！🚗（每天更新！）,選了一些我自己在轎車上、公車上、捷運上很愛循環播放的歌單～！🎤,https://i.kfs.io/playlist/global/72890338v1/cropresize/300x300.jpg,ok,
5a_JGQwQnNDC4_xk7W,通勤最佳背景音樂，上下班都有好心情,,https://i.kfs.io/playlist/global/60260127v1/cropresize/300x300.jpg,ok,
Kp9-gbG_wNsRg2ajxc,下班後舒壓療癒的沙發音樂首選,解放工作壓力的身心束縛，徜徉無重力的微電子沙發樂，舒壓療癒的最佳百憂解,https://i.kfs.io/playlist/global/67708682v1/cropresize/300x300.jpg,ok,
4njeLZS42aVxZ4xnd6,🍸 下班後的微醺之夜（平日更新）,下班後，一杯小酌，放掉今日一整天緊張的心情,https://i.kfs.io/playlist/global/76016475v3/cropresize/300x300.jpg,ok,
WtXNGm3JCqR9jUJCVr,下班後的香醇：微醺電影之夜,本輯收錄多部經典電影中兼具浪漫、時尚、弛放的爵士樂和靈魂樂歌曲，重返電影情境，讓你的夜晚好好放鬆！,https://i.kfs.io/playlist/global/54501786v1/cropresize/300x300.jpg,ok,
KpQjafHPwNsRiOeZzJ,下班後的爵士鬆弛劑,終於下班了！你累了嗎？來個都會感的爵士音樂，讓律動引導方向，鬆弛你疲憊的身體、解放你焦慮的靈魂吧！,https://i.kfs.io/playlist/global/59636159v2/cropresize/300x300.jpg,ok,
4po-6hR4FJSOOf-Mtf,開車出遊去！西洋歌曲伴我行,不管天氣好不好！開車兜風心情好！,https://i.kfs.io/playlist/global/66036060v4/cropresize/300x300.jpg,ok,
Ks7wM44AhgbL6mnROM,開車旅行BGM,開車上路，無論是出去遊玩，或是回家路途，聽些好歌讓你提神，也可以增長你快樂的氛圍！首首開心，讓你平安上路，安全回家。,https://i.kfs.io/playlist/global/60002461v2/cropresize/300x300.jpg,ok,
4nECWkTo2aVxak_k4a,史上最強對嘴王的開車串燒夯歌,"最強車上對嘴王 Motoki Maxted 又來了！這次他跟媽媽的開車小旅程又有一連串西洋夯歌，通通整理給你車上聽 XDDDD
再來複習一次超爆笑影片 >> https://www.facebook.com/motokimaxted/videos/890013284437573/
(圖片取自 Motoki Maxted Fanpage)",https://i.kfs.io/playlist/global/33172678v1/cropresize/300x300.jpg,ok,
CnruyK_bvvrnBHO2BP,開車提神必備！play it loud～,,https://i.kfs.io/playlist/global/62779365v2/cropresize/300x300.jpg,ok,
9ZS6X1hhQ1a9zYvnUR,開車就播這張！出遊兜風必備歌單 🚗,,https://i.kfs.io/playlist/global/9071182v2/cropresize/300x300.jpg,ok,
OtnCGperPHGavmz0ag,開車兜風去吧 (드라이브 가자) 持續更新,就是要在車裡大聲唱歌 開車兜風時的必備歌單,https://i.kfs.io/playlist/global/59884758v3/cropresize/300x300.jpg,ok,
0lpIRRtGFlT-5Y6tjV,駕駛在開車，你們睡什麼睡,"你是會開車的人嗎？
是不是覺得每次開車副駕駛跟後面的人都在睡覺，但是你很累又不能睡
這時候就要聽這些歌把音量條道最大，一起嗨！～～～～～～～",https://i.kfs.io/playlist/global/35293817v2/cropresize/300x300.jpg,ok,
OtshCseLPHGatwtNLi,開車一起嗨！,嚮往一場不期而遇的公路旅行嗎？跳上Uber， 三五好友揪一發，跟著動茲動茲流行電音一起嗨到掛～,https://i.kfs.io/playlist/global/26539512v1/cropresize/300x300.jpg,ok,
OmL2PISpy7BGe5wKP9,開車通勤不無聊🚗陪你度過漫漫長路！（定期更新）,適合通勤路上、開車旅行聽的華語歌曲！,https://i.kfs.io/playlist/global/74422575v1/cropresize/300x300.jpg,ok,
0oLofzOlSHk2MtPZy_,鬥陣來尬車！開車必聽嘻哈金曲,有快有慢，有急有緩。開車聽這個就對了！,https://i.kfs.io/playlist/global/44707608v2/cropresize/300x300.jpg,ok,
5YR2wOnd3dAINzY-7w,開車不睡著，必聽歌曲,塞車的路上，有他們你絕對不孤單,https://i.kfs.io/playlist/global/35279668v2/cropresize/300x300.jpg,ok,
HX_JDA6rLBMWIPpv9C,開車兜風跟著TayTay大聲唱,ㄧ起邊開邊唱泰勒絲的嗨歌情歌，車內立馬變身行動KTV！,https://i.kfs.io/playlist/global/65146823v4/cropresize/300x300.jpg,ok,
8lk4H096qjkUyXSdZf,點開音樂，點開塞車的鬱悶,,https://i.kfs.io/playlist/global/47195862v1/cropresize/300x300.jpg,ok,
XY6wYsZVwbbDKfqR6D,夏日開車！必備 KPOP 超夯舞曲！,"夏天開車出門，絕對要把音響開到最大，Kpop 舞曲絕對是你絕佳選擇，這張歌單收錄35首歷年來各風格經典

開場就用女帝少時最新主打 Holiday 將氣氛炒到最高點，接下來的 Highlight、 BLACKPINK 首首都是精選

趕快按下收藏歌單，以後車上放這張就對了!!!",https://i.kfs.io/playlist/global/59880512v1/cropresize/300x300.jpg,ok,
4msIC7veeA8t0p-urw,20130305 五月天一起聽 KKBOX 新加坡開台記者會歌單,一口氣開船四小時啊! KKBOX 新加坡開台成功!,https://i.kfs.io/playlist/global/851877v1/cropresize/300x300.jpg,ok,
KsUyUy4AhgbL41tlsQ,騎車開車聽什麼？不如來點電音吧,有喜歡的電音就會丟進這歌單更新囉，喜歡可以收藏～,https://i.kfs.io/playlist/global/60405281v5/cropresize/300x300.jpg,ok,
4nNFj3TI2aVxZuaNug,開車出遊，嗨歌給他催下去,"難得出去玩就別把時間睡掉了。
嗨歌給他催落！",https://i.kfs.io/playlist/global/61428194v1/cropresize/300x300.jpg,ok,
Cppm3ZFAINR0UMIJzy,開車兜風跟著TayTay大聲唱,一起邊開邊唱泰勒絲的嗨歌情歌，車內立馬變成行動卡拉OK!,https://i.kfs.io/playlist/global/65144021v2/cropresize/300x300.jpg,ok,
4q7jV8ZSGvmfTavKjy,開車歌單,,https://i.kfs.io/playlist/global/64256143v1/cropresize/300x300.jpg,ok,
Covt1yGnWOmnjsXj3S,渣男把妹開車歌單,,https://i.kfs.io/playlist/global/73749627v1/cropresize/300x300.jpg,ok,
8t5dVdbchJlCeLbUTw,開車也能好心情！超適合兜風的日語歌曲,歌單封面:DISH//しわくちゃな雲を抱いて專輯封面,https://i.kfs.io/playlist/global/77196491v2/cropresize/300x300.jpg,ok,
-otHlgKk_HY1OJegy4,開車歌單,,https://i.kfs.io/playlist/global/64418495v1/cropresize/300x300.jpg,ok,
T-JRDMDlU3QJQswZaM,開車k歌,,https://i.kfs.io/playlist/global/60856169v1/cropresize/300x300.jpg,ok,
CohnZ3HHWOmngGMUU1,開車不睡著，必聽歌曲,,https://i.kfs.io/playlist/global/39911235v1/cropresize/300x300.jpg,ok,
8sU9NbIr8xOOgfUN4x,開學季-六七年級經典老歌(歌單勿動),,https://i.kfs.io/playlist/global/62379655v1/cropresize/300x300.jpg,ok,
SlIvlF2SsDBvOf80ex,開車歌單,開車怕睡著，找好播放可以跟著唱的歌一路唱到目的地！,https://i.kfs.io/playlist/global/71711071v2/cropresize/300x300.jpg,ok,
1ZjY8WMuPcQzNyArY6,開車上路！假裝自己要去旅行一樣,雖然夏日假期要過了，但每天出門時還是要有想放假一樣的好心情喔！,https://i.kfs.io/playlist/global/60020118v1/cropresize/300x300.jpg,ok,
D_PGtw9ydcm7WBuM8Z,開車聽-中英日韓混合,,https://i.kfs.io/playlist/global/61669858v1/cropresize/300x300.jpg,ok,
ClHLJqgNeTnDzERrNO,塞車好夥伴！音樂催下去,連假塞車途中、上班上課、通勤時的最佳音樂良伴,https://i.kfs.io/playlist/global/26569845v2/cropresize/300x300.jpg,ok,
Kn4NyTlyEedzFl5wvp,單車INDIE：讓音樂飛一會兒,單車音樂,https://i.kfs.io/playlist/global/61883881v8/cropresize/300x300.jpg,ok,
1Y1M1IViGos-JYY8d4,輕音樂睡眠(睡眠輕音樂盒)(鋼琴放鬆輕聽 古典音樂)(舒眠鋼琴音樂詩) 歷年精選,2026-01,https://i.kfs.io/playlist/global/77357077v1/cropresize/300x300.jpg,ok,
SnjcaV8d7HAaZwDvVB,【寶寶睡眠音樂】輕柔音樂搖籃曲,寶寶的水晶與古典音樂搖籃曲,https://i.kfs.io/playlist/global/64066769v13/cropresize/300x300.jpg,ok,
PXlUMvw-T1DRPUqajH,咖啡下午茶時光 - 爵士音樂咖啡音樂 Jazz Cafe（隨時更新）,結合輕快放鬆無人聲的咖啡店爵士音樂,https://i.kfs.io/playlist/global/66210162v5/cropresize/300x300.jpg,ok,
8oGyyy0PWzFpUfGw6J,輕音樂咖啡(Coffee 輕音樂) 歷年精選,2026-01,https://i.kfs.io/playlist/global/70727384v12/cropresize/300x300.jpg,ok,
XYyLIxZVwbbDL0NbeI,搭火車到花蓮走走,,https://i.kfs.io/playlist/global/59506787v1/cropresize/300x300.jpg,ok,
GrdDX6SKiNRISkuc7k,搭上時光機！2010年我們都聽這些歌,回到十年前，金曲獎歌王、歌后由周杰倫、莫文蔚奪下，一生一次的「新人獎」由韋禮安摘下！在當年造成全台炫風的「保庇舞」，你還記得怎麼跳嗎？快搭上時光機，一起重溫當年的神曲。,https://i.kfs.io/playlist/global/66721721v3/cropresize/300x300.jpg,ok,
-q-L4BVg8C9Jxlq7Dq,💦💦2017年度R&B濕搭搭精選💦💦,上次發表了年度嘻哈火熱精選，這次換成讓人聽了濕搭搭的R&B啦！今年R&B、urban類型音樂的表現也是相當精彩。若嘻哈是更往主流邁進，那節奏藍調反是往內省、藝術性的方向追求。除了嘻哈、節奏藍調兩者間的關係越來越模糊、重疊，亦開始在更電子聲響、更實驗的道路取徑。PBR&B便是個很好的例子。當然，在此歌單之中，也是有些不太算R&B，而該說是泛黑人音樂的歌曲。但絕對都是值得一聽的。,https://i.kfs.io/playlist/global/60710013v1/cropresize/300x300.jpg,ok,
XaE1VQKeONbo7vv38u,追影視劇就該搭配強力好歌！,劇迷必聽歌單，華語影視夯劇主題曲都在這裡！,https://i.kfs.io/playlist/global/66283305v8/cropresize/300x300.jpg,ok,
5_HPVg1Dg7hHKYLML0,搭爸爸的車回家,返鄉，爸爸開車來接我，我們一起聽著爸爸年輕歲月時的歌曲，一起回家。,https://i.kfs.io/playlist/global/63132926v1/cropresize/300x300.jpg,ok,
LYd5CEu4UkVZwjq4Yl,塞車就唱歌解悶！整台車都是我們的KTV包廂,,https://i.kfs.io/playlist/global/60097568v1/cropresize/300x300.jpg,ok,
9_CI0dFpmE4IEFTf3M,讀詩就是要搭爵士啊,濕冷的夜晚適合讀詩，或聽爵士，或兩者一起。當然就像人與人之間的相處一樣，還是會有合不合得來的問題。但詩或爵士樂，都不能治癒誰的悲傷，它們本就不追求完美。「嗯我懂，我不會討好你，但我在這裡。」大概是這樣的陪伴吧。,https://i.kfs.io/playlist/global/42291405v1/cropresize/300x300.jpg,ok,
Kqsh5AtpFVZGBZ6E3K,落日飛車 Sunset Rollercoaster 歷年精選,2026-01,https://i.kfs.io/playlist/global/61373338v51/cropresize/300x300.jpg,ok,
-o2_LSKk_HY1OHddaZ,坐車別煩躁~來首治癒系韓樂,上班通勤或返鄉坐車專用歌單~平定煩躁之心，開開心心坐車囉,https://i.kfs.io/playlist/global/56916432v1/cropresize/300x300.jpg,ok,
0pQOozDuoPPBDBycAr,坐上時光機！KTV男女對唱金曲串燒,相聚時刻總少不了KTV熱唱的場合，快來惡補對唱歌曲，說不定能與那個心儀的「他／她」感情迅速升溫喔！,https://i.kfs.io/playlist/global/2639492v1/cropresize/300x300.jpg,ok,
1aiCkgLH21QAdiwZDl,耳機裡坐雲霄飛車！Soundcore 精選,,https://i.kfs.io/playlist/global/71711528v2/cropresize/300x300.jpg,ok,
_ZxE-jvfztVJw0Wfc2,動力火車 (Power Station) 歷年精選,2026-01,https://i.kfs.io/playlist/global/57036154v63/cropresize/300x300.jpg,ok,
8oER0p1PWzFpUuTRF5,公車上的曖昧戀習曲,愛在心裡口難開，小情小愛隨著公車的擺盪譜出戀曲。,https://i.kfs.io/playlist/global/11274194v1/cropresize/300x300.jpg,ok,
1aMR62KH21QAdqYyF9,公路單車競賽,誰說公路只能開車，我騎著腳踏車照樣勇闖大地！,https://i.kfs.io/playlist/global/13634705v1/cropresize/300x300.jpg,ok,
L-HhwAfnZKwmyNPYVx,我的澳洲公路晃遊車廂音樂會,"離開了東西岸的一線大城，我常常和在路上遇到的陌生朋友們攜手馳騁內陸廣袤的無人地帶，從山到海，方圓百里內有時收不到任何訊號，是真正的「middle of nowhere」。長途漫漫，直直的荒野公路彷彿永遠看不見盡頭，被淨空的心了無形廓，我們都逐步回歸到最簡單無為的生活狀態裡。沒有輪到自己開車時，就躺在後座，打開車窗翹腳看書、聽音樂、寫旅行日記，澳洲內陸黏人的熱風不停在腳掌間竄流，歌與風，成了凝滯時間裡最無聲的騷動，我一直在嘗試著去感受作家凱魯亞克筆下，那種流浪游牧式的自我存在。

音樂在耳膜裡在車廂裡奮力地撞擊，我們從世界各地擠進同一個車廂，音響傳出的歌聲時而激昂時而沉緩，然後我們又從車廂裡飛到世界各地。無比荒涼的公路上，那些旅程上曾經相遇的人，那些好的壞的的事，都變成了當下一幕幕的路邊風景，和筆下的日記。回頭再看，《大澳：在澳洲740天的人生公路上，我與自己分開旅行》的出版，或許正暗示著，那些被旋律和文字勾勒出的每個曾經，將不會只是曾經。",https://i.kfs.io/playlist/global/37591063v1/cropresize/300x300.jpg,ok,
-tvg1uKhSIS_yvkq5S,韓國YG公司王牌製作人Teddy,韓國三大公司的YG紅牌製作人Teddy，為YG旗下歌手BIGBANG、2NE1等歌手都創作了許多經典歌曲，一起來聽歌單吧！,https://i.kfs.io/playlist/global/33187757v1/cropresize/300x300.jpg,ok,
SqAYG6E2219sJ0YcWD,10CM (10公分) 歷年精選,2026-01,https://i.kfs.io/playlist/global/57244712v60/cropresize/300x300.jpg,ok,
0nHtZKTSfFW0IuNAzu,2000-2009年 100大金曲 【捷運100大金曲迎100億】,,https://i.kfs.io/playlist/global/63967826v11/cropresize/300x300.jpg,ok,
KkseT87G_0Gg32R4U1,1996-1999年 100大金曲 【捷運100大金曲迎100億】,,https://i.kfs.io/playlist/global/63967819v11/cropresize/300x300.jpg,ok,
CtaDfJuQcKhiR7DOjm,2010-2019年 100大金曲 【捷運100大金曲迎100億】,,https://i.kfs.io/playlist/global/63967830v12/cropresize/300x300.jpg,ok,
Wlu_T6KD40UJ6xZUyH,搖頭晃腦，捷運鋼管熱舞,捷運車廂裡就是你的舞台！抓起鋼管，先為晚上的派對暖身吧。,https://i.kfs.io/playlist/global/11274200v1/cropresize/300x300.jpg,ok,
DaX0_Zpa6hWuOIRt5h,到__捷運站，就該聽這首歌！,延續網友推薦的台北捷運地景音樂，‪編輯‬整理了更多代表各站特色的歌曲，讓你聽歌時順便還能猜猜耳朵到了哪一站！,https://i.kfs.io/playlist/global/13583036v1/cropresize/300x300.jpg,ok,
Kodz8DuO60uHLfardg,跟著得獎電音神曲製造者Zedd (捷德)一起運動吧,上週因為Ariana Grande的歌單有Break Free。加上Stay這首歌曲得到VMA最佳舞曲，讓我開始搜集Zedd的經典EDM電音舞曲，將它做成一個歌單，我欣賞Zedd除了他的音樂個人風格很強之外，他的BPM也不完全是快的，像Stay就是慢板的舞曲適合飛輪爬坡。還有葛萊美獎得主Clarity一下就把氣氛炒熱了。,https://i.kfs.io/playlist/global/60175386v1/cropresize/300x300.jpg,ok,
5X8SOrVdCAvDH1bcw-,Zedd (捷德) 歷年精選,2026-01,https://i.kfs.io/playlist/global/57195565v59/cropresize/300x300.jpg,ok,
_-Sl7_8me1aCGNCLZ7,2000-2009年 100大金曲 【捷運100大金曲迎100億】,,https://i.kfs.io/playlist/global/64663769v1/cropresize/300x300.jpg,ok,
LZ9y4QFCYzN16rDm3Z,台場的夜間兜風,,https://i.kfs.io/playlist/global/69948987v2/cropresize/300x300.jpg,ok,
X-Il0t_4wzDxkj0WyK,日本汽車廣告曲陪你去兜風,,https://i.kfs.io/playlist/global/73106350v2/cropresize/300x300.jpg,ok,
1ZwSzyNePcQzPy96aD,輕快兜風,,https://i.kfs.io/playlist/global/74938074v4/cropresize/300x300.jpg,ok,
Cp5de-FQINR0XnTr1Y,說走就走！漢江公園兜風趣,累了就打開音樂，想像在漢江公園旁樂活逍遙的悠哉吧！,https://i.kfs.io/playlist/global/42319510v1/cropresize/300x300.jpg,ok,
CoBiyaHXWOmngXOUdt,🎧跟著這些好歌出發去兜風！,戀人、家人出遊必備車上消磨時光好歌，塞車也可好心情！,https://i.kfs.io/playlist/global/59614659v2/cropresize/300x300.jpg,ok,
-lWAIyWMI1RZ_8jzh5,出遊兜風必備,連續假期就是要揪三五好友一起出遊開趴！想要炒熱氣氛，最簡單的方式就是放對歌曲！充滿動感的節奏歌曲，讓Party嗨翻Non-Stop！,https://i.kfs.io/playlist/global/37550874v4/cropresize/300x300.jpg,ok,
9X7SY3NiUFThNuTdxT,兜兜風～朝海邊出發去！,出遊兜風時，少不了要有音樂的陪伴，快把音量放出來！,https://i.kfs.io/playlist/global/67854780v1/cropresize/300x300.jpg,ok,
5aKL1iwQnNDC4qC-wz,現在正是兜風好時節,,https://i.kfs.io/playlist/global/56972235v1/cropresize/300x300.jpg,ok,
GsvYxq7DqlVekcxGbP,跟著音樂去兜風(7/28更新）,有多久沒有邀集三、五好友出去兜兜風?有多久沒有靜下來和自己談談心?有多久沒有和心愛的人漫步夕陽下?走吧!放下手邊一切，跳上車發動引擎，在音樂陪伴下馳騁狂飆在飛行公路，享受一趟與眾不同的絕妙旅程!,https://i.kfs.io/playlist/global/59614755v2/cropresize/300x300.jpg,ok,
On43IvCGBBXEvtCNeF,聽著愜意的芭莎諾瓦去兜風,精心挑選旋律輕快愜意的Bossa Nova經典，最適合在辛勤工作後，搭配一趟毫無拘束的兜風之旅，將所有的煩悶與疫情的壓力一掃而空。,https://i.kfs.io/playlist/global/73594019v1/cropresize/300x300.jpg,ok,
9YStmJExuyYIfP-GX4,陪我旅遊兜風的好歌兒們,"一些在路上聽很舒服的歌
有些很吵有些很安靜
但是都滿有旋律感的：）",https://i.kfs.io/playlist/global/26545128v1/cropresize/300x300.jpg,ok,
CqOxzBnPpwXnYokqFB,悠揚過彎  在陽光下兜風吧,"引擎發動，整車一起開始搖擺。
但是記得手還是要握緊方向盤。",https://i.kfs.io/playlist/global/65930759v2/cropresize/300x300.jpg,ok,
Gtoe71P-D--02Nsaak,Scooter (兜風少年組) 歷年精選,2026-01,https://i.kfs.io/playlist/global/57109346v60/cropresize/300x300.jpg,ok,
KlEtV5ZhW8GE6R2iUj,一路狂飆！超熱血公路之旅,嚮往一趟說走就走的旅行嗎？遼闊系歌曲陪你飆速青春，當個永遠的不老騎士！,https://i.kfs.io/playlist/global/9071481v1/cropresize/300x300.jpg,ok,
__zG0hVq1QgdtsODE7,公路旅行必聽 HR-V 跨界精選,"遇到塞車想轉換心情？旅途遙遠想提振士氣？
HR-V 特地跨越中西樂壇，精選火紅到炸的人氣歌曲
就是要你嘴角失守，一起唱一起搖擺！
很久沒更新歌單？想換換口味？
歌單給它催下去，讓好心情一路隨行！",https://i.kfs.io/playlist/global/64530217v2/cropresize/300x300.jpg,ok,
-p4MrO9RqllZdcLJ-T,最好聽的公路歌單,"有些歌在車上一出現，眼前就一片迷濛，雨刷也刷不掉。
有些歌在車上一出現，就算下大雨也有好心情。
準備好一起兜風了嗎？",https://i.kfs.io/playlist/global/26571189v1/cropresize/300x300.jpg,ok,
LZdI73EyYzN143B9a8,80後公路旅行sing along,還沒放: 張惠妹、五月天、陶喆、蔡健雅、孫燕姿、黃湘怡、光良品冠、梁靜茹、陳綺貞、范曉萱、許茹芸、許美靜、林憶蓮、四大天王、陳奕迅、陳曉東、梁詠琪、陳慧琳、古巨基,https://i.kfs.io/playlist/global/63764152v1/cropresize/300x300.jpg,ok,
5ZD0U4Q0Mpn-zTrW5O,長途公路專用復古80電音,如果要大家舉出最熟悉的汽車相關影視作品，近期的可能是玩命關頭，而80年代的應該就是李麥克與霹靂車了。當年「霹靂遊俠」這部影集紅遍世界，霹靂車「伙計」的形象也深植人心，成為許多人嚮往超跑的起點。這張歌單參考了霹靂遊俠當紅時代的聲音，收錄了許多復古風的Nu Disco。歌曲中充滿了霓虹色的合成器樂音與剛硬彈跳的Bass，讓你體驗在80年代開拉風跑車的酷炫感。,https://i.kfs.io/playlist/global/47156197v1/cropresize/300x300.jpg,ok,
8t_6ZfbchJlCfJ2uxE,煩惱退去！來場快樂的公路旅行🚗🌻（持續更新）,拋開一切煩惱，快樂去旅行吧～🧳,https://i.kfs.io/playlist/global/77307857v1/cropresize/300x300.jpg,ok,
Glj6rYrAJoxto8s3sW,三商企業盃公益路跑,台灣最具老字號的三商企業盃公益路跑今年邁入第27屆！秉持著公益與運動推廣的理念下，每年都帶來精彩賽事，有鑑於近幾年路跑風氣盛行，許多跑友期望能參與更高等級賽事，就在今年！,https://i.kfs.io/playlist/global/17964015v1/cropresize/300x300.jpg,ok,
1aHiRCLH21QAcYICzw,週末公路旅行：曬曬好心情！,每週五更新｜休息才能走更長遠的路，快帶上朋友、打開車上音響，輕鬆去旅行吧💛,https://i.kfs.io/playlist/global/69482174v2/cropresize/300x300.jpg,ok,
Oma2x0TZy7BGf_ML1J,夢幻唯美的公路音樂電影：Still Corners,作品廣受美劇青睞的英國Dream Pop樂團。,https://i.kfs.io/playlist/global/64198251v1/cropresize/300x300.jpg,ok,
GtJ_eIP-D--01pm9H4,單人出走，公路旅行歌單,「這麼多人活得很不快樂，卻不主動改變這種情況，因為他們受到安全、服從、保守主義的生活制約。這樣的生活雖然表面上能夠給人心靈上的寧靜，但其實安全的未來，最傷害人心中冒險的靈魂。」──《阿拉斯加之死》,https://i.kfs.io/playlist/global/52064996v1/cropresize/300x300.jpg,ok,
9_G_5sF5mE4IHWcOOW,一起去玩！旅行路上必享節奏,這些好音樂都在祝你一路順風🌞,https://i.kfs.io/playlist/global/66331614v1/cropresize/300x300.jpg,ok,
T_rK_vtY0IEq9_m9gi,聽放鬆的：無法旅行的時候就回顧旅行,懂聽懂旅行,https://i.kfs.io/playlist/global/66926256v1/cropresize/300x300.jpg,ok,
9at_oYXcIfG-LjPypH,說走就走！戴上耳機旅行,"我不是在旅行、就是在計畫下一段的旅行！帶上耳機、說走就走，旅行去吧。
Cover Album : Chilli Chilton / Catch Me If You Can.",https://i.kfs.io/playlist/global/57000797v28/cropresize/300x300.jpg,ok,
Wn1v0OLJBhWIuw0gtx,用音樂展開空想旅行,宅家最安心，用音樂展開空想旅行,https://i.kfs.io/playlist/global/35266729v2/cropresize/300x300.jpg,ok,
5-oU_Kkm5_mo-cf5UP,我們的公路旅行,,https://i.kfs.io/playlist/global/65715858v1/cropresize/300x300.jpg,ok,
OmP9UzTZy7BGcVMo1o,啟程！迎接旅行的下一道曙光,旅行總需要一點助力，聽著這張歌單，讓充滿陽光氣息的旋律，還有鼓動的節奏，讓你踏出那一步，引領你享受旅行的快樂。,https://i.kfs.io/playlist/global/60043071v3/cropresize/300x300.jpg,ok,
1-CBTCQ-1E2cxrVaHz,走吧！踏上輕鬆自在的旅行,充滿旅行感的西洋歌，無論是自在出遊散步的BGM，在家輕鬆的生活步調，或是通勤上班上課前想要打起精神，希望這些歌都能讓輕鬆自在，踏上最屬於自己的生活節奏😌,https://i.kfs.io/playlist/global/59694761v27/cropresize/300x300.jpg,ok,
4pPz3fQIFJSONfo6Ld,夜駕必備🌃 Night Chill HipHop（不定期更新）,忙碌後的夜晚就沈浸在 chill vibe裡🌙搭上 HipHop 夜車一起放鬆！,https://i.kfs.io/playlist/global/76640960v2/cropresize/300x300.jpg,ok,
